id:ID,:LABEL,value
记录其长、宽、高、重等定量数据。_Artifact_陶器_1609_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_1613_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1614_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1619_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1620_装饰手法,记录其长、宽、高、重等定量数据。,戳点
记录其长、宽、高、重等定量数据。_Artifact_陶器_1621_装饰手法,记录其长、宽、高、重等定量数据。,堆贴
记录其长、宽、高、重等定量数据。_Artifact_陶器_1622_装饰手法,记录其长、宽、高、重等定量数据。,堆贴
记录其长、宽、高、重等定量数据。_Artifact_陶器_1643_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1645_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1647_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1648_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1650_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1653_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1654_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1656_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1657_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1658_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1664_装饰手法,记录其长、宽、高、重等定量数据。,压抹
记录其长、宽、高、重等定量数据。_Artifact_陶器_1666_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1671_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1679_装饰手法,记录其长、宽、高、重等定量数据。,镂孔、抹划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1680_装饰手法,记录其长、宽、高、重等定量数据。,旋纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_1685_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1687_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1691_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1692_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1693_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1694_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1696_装饰手法,记录其长、宽、高、重等定量数据。,堆塑
记录其长、宽、高、重等定量数据。_Artifact_陶器_1706_装饰手法,记录其长、宽、高、重等定量数据。,拍印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1709_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1720_装饰手法,记录其长、宽、高、重等定量数据。,贝壳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1725_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1726_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1733_装饰手法,记录其长、宽、高、重等定量数据。,拍印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1745_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1766_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1788_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1789_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1790_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1791_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1792_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1793_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1794_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1795_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1796_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1797_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1798_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1799_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1800_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1801_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1802_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1803_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1804_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1805_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1806_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1807_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1808_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1821_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1828_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1830_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1831_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1856_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1873_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1874_装饰手法,记录其长、宽、高、重等定量数据。,压印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1875_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1876_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1877_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1878_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1879_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1880_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1881_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1882_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1883_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1889_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1894_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1903_装饰手法,记录其长、宽、高、重等定量数据。,烧后刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_1913_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1919_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1920_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1921_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1922_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1923_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1924_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1925_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1926_装饰手法,记录其长、宽、高、重等定量数据。,烧前刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_1927_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1928_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1929_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1930_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1931_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1932_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1933_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1934_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1935_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_1936_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1937_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1938_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1939_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1940_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1941_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1942_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1943_装饰手法,记录其长、宽、高、重等定量数据。,戳点纹饰
记录其长、宽、高、重等定量数据。_Artifact_陶器_1944_装饰手法,记录其长、宽、高、重等定量数据。,彩绘
记录其长、宽、高、重等定量数据。_Artifact_陶器_1945_装饰手法,记录其长、宽、高、重等定量数据。,彩绘
记录其长、宽、高、重等定量数据。_Artifact_陶器_1946_装饰手法,记录其长、宽、高、重等定量数据。,彩绘
记录其长、宽、高、重等定量数据。_Artifact_陶器_1947_装饰手法,记录其长、宽、高、重等定量数据。,彩绘
记录其长、宽、高、重等定量数据。_Artifact_陶器_1948_装饰手法,记录其长、宽、高、重等定量数据。,彩绘
记录其长、宽、高、重等定量数据。_Artifact_陶器_1950_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1951_装饰手法,记录其长、宽、高、重等定量数据。,划纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_1953_装饰手法,记录其长、宽、高、重等定量数据。,堆塑
记录其长、宽、高、重等定量数据。_Artifact_陶器_1954_装饰手法,记录其长、宽、高、重等定量数据。,烧前刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_1955_装饰手法,记录其长、宽、高、重等定量数据。,烧后刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_1956_装饰手法,记录其长、宽、高、重等定量数据。,烧后刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_1957_装饰手法,记录其长、宽、高、重等定量数据。,烧后刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_1958_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1960_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1987_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_1988_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2022_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2026_装饰手法,记录其长、宽、高、重等定量数据。,堆纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2027_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2028_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2029_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2030_装饰手法,记录其长、宽、高、重等定量数据。,堆纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2031_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2032_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2033_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2034_装饰手法,记录其长、宽、高、重等定量数据。,堆塑
记录其长、宽、高、重等定量数据。_Artifact_陶器_2035_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2037_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2038_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2046_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2047_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2059_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2060_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2061_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2072_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2073_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2074_装饰手法,记录其长、宽、高、重等定量数据。,截印
记录其长、宽、高、重等定量数据。_Artifact_陶器_2076_装饰手法,记录其长、宽、高、重等定量数据。,锥刺
记录其长、宽、高、重等定量数据。_Artifact_陶器_2084_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2085_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2089_装饰手法,记录其长、宽、高、重等定量数据。,浅刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2095_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2099_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2100_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2110_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2111_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2116_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2123_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2131_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2133_装饰手法,记录其长、宽、高、重等定量数据。,刻纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2134_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2143_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2146_装饰手法,记录其长、宽、高、重等定量数据。,线刻纹及镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2152_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2157_装饰手法,记录其长、宽、高、重等定量数据。,刻划纹及附加堆凸弦纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2159_装饰手法,记录其长、宽、高、重等定量数据。,弧边三角形与小圆形镂孔组合纹及镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2164_装饰手法,记录其长、宽、高、重等定量数据。,弧边三角形与小圆形镂孔组合纹及镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2171_装饰手法,记录其长、宽、高、重等定量数据。,戳印
记录其长、宽、高、重等定量数据。_Artifact_陶器_2174_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2175_装饰手法,记录其长、宽、高、重等定量数据。,锥刺
记录其长、宽、高、重等定量数据。_Artifact_陶器_2178_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2179_装饰手法,记录其长、宽、高、重等定量数据。,刻划纹及附加堆凸弦纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2180_装饰手法,记录其长、宽、高、重等定量数据。,刻划纹及附加堆凸弦纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2185_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2186_装饰手法,记录其长、宽、高、重等定量数据。,镂孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2187_装饰手法,记录其长、宽、高、重等定量数据。,浅刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2191_装饰手法,记录其长、宽、高、重等定量数据。,锥刺
记录其长、宽、高、重等定量数据。_Artifact_陶器_2198_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2199_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2213_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2222_装饰手法,记录其长、宽、高、重等定量数据。,浅刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2229_装饰手法,记录其长、宽、高、重等定量数据。,浅刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2230_装饰手法,记录其长、宽、高、重等定量数据。,浅刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2238_装饰手法,记录其长、宽、高、重等定量数据。,刻纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2245_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2249_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2254_装饰手法,记录其长、宽、高、重等定量数据。,细刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2264_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2265_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2266_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2293_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2294_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2295_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2297_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2298_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2307_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2311_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2322_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2323_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2334_装饰手法,记录其长、宽、高、重等定量数据。,按捺、镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2338_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2340_装饰手法,记录其长、宽、高、重等定量数据。,印
记录其长、宽、高、重等定量数据。_Artifact_陶器_2343_装饰手法,记录其长、宽、高、重等定量数据。,穿孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2344_装饰手法,记录其长、宽、高、重等定量数据。,凹弦纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2346_装饰手法,记录其长、宽、高、重等定量数据。,凹弦纹、凸弦纹
记录其长、宽、高、重等定量数据。_Artifact_陶器_2352_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2358_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2359_装饰手法,记录其长、宽、高、重等定量数据。,镂空
记录其长、宽、高、重等定量数据。_Artifact_陶器_2360_装饰手法,记录其长、宽、高、重等定量数据。,彩绘
记录其长、宽、高、重等定量数据。_Artifact_陶器_2390_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2392_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2396_装饰手法,记录其长、宽、高、重等定量数据。,戳孔
记录其长、宽、高、重等定量数据。_Artifact_陶器_2399_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2400_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2401_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2404_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2405_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2410_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2414_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2420_装饰手法,记录其长、宽、高、重等定量数据。,粘贴
记录其长、宽、高、重等定量数据。_Artifact_陶器_2422_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2427_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2438_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2447_装饰手法,记录其长、宽、高、重等定量数据。,朱绘
记录其长、宽、高、重等定量数据。_Artifact_陶器_2448_装饰手法,记录其长、宽、高、重等定量数据。,抹划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2449_装饰手法,记录其长、宽、高、重等定量数据。,抹划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2452_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2455_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2456_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2457_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2458_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2459_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2460_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2461_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2462_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2463_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2464_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2465_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2466_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2470_装饰手法,记录其长、宽、高、重等定量数据。,戳刻
记录其长、宽、高、重等定量数据。_Artifact_陶器_2471_装饰手法,记录其长、宽、高、重等定量数据。,轮制
记录其长、宽、高、重等定量数据。_Artifact_陶器_2478_装饰手法,记录其长、宽、高、重等定量数据。,抹划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2509_装饰手法,记录其长、宽、高、重等定量数据。,刻划
记录其长、宽、高、重等定量数据。_Artifact_陶器_2510_装饰手法,记录其长、宽、高、重等定量数据。,刻划
