entity_id,attribute_id,code,value,issue
fefcc256-03d3-42af-8d23-c86e60b0a5a4,1ddc5911-760c-4d18-b3fd-28b014a08181,Finishing Technique,None,Missing Quote (Evidence).
fefcc256-03d3-42af-8d23-c86e60b0a5a4,bfcca519-1503-4a8b-b76e-6e483cfac1db,Decoration Technique,None,Missing Quote (Evidence).
fefcc256-03d3-42af-8d23-c86e60b0a5a4,b9c2c636-4053-4b8e-b350-658274393421,DecorativeMotifType,None,Missing Quote (Evidence).
fefcc256-03d3-42af-8d23-c86e60b0a5a4,44b82d77-e6c3-42c7-b820-363177352208,ProductionActor,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,abd7d8a1-2f15-40b1-89f2-91a3d6482075,SubAreaIdentifier,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,1217952d-f536-4e26-aaec-a10ea11ea672,Hardness,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,657fbcde-c8c7-4cfb-9afa-1c0409008b54,FiringTemperatureType,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,5c766044-c329-4a7a-ae53-7d4ba5847c46,MetricInformation,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,d1edb0c4-9b32-4841-a1ac-7959997c480c,Forming Technique,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,ab874eda-03ca-4c5c-9fbe-f008ca471bd9,Finishing Technique,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,a8d5ca65-d9e2-422f-a1e1-c30fae2f4d3a,Decoration Technique,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,e49a5b39-29d6-4be3-9973-98230d12029a,DecorativeMotifType,None,Missing Quote (Evidence).
db8e2719-d3b4-4375-b5ad-99a3e0c7fa6e,2b11d69f-80f0-4199-aaa0-b4b6c98cdcc1,ProductionActor,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,b253cfa9-41ab-4d4f-bf1f-fe666af8b1e9,SubAreaIdentifier,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,125fd3af-8b42-4f24-9f4d-c7056f346ecb,Clay Fineness,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,433ad6a1-ed49-4c7b-9c57-d2c0ee221644,Hardness,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,624a3fcd-02c4-4033-a900-6dca30c6500b,FiringTemperatureType,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,4dc74da7-9317-4bcf-a22c-3ad4199fb328,BasicVesselClass,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,006ee29b-c3c3-4a6b-97e5-9618a709d551,Forming Technique,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,624c5a6d-0870-4c6b-9816-d57ee0febe50,Finishing Technique,None,Missing Quote (Evidence).
388b35e0-b5f4-44fb-9336-eb273c92cca9,32b26fde-a097-48ba-9fe5-9aee0d65a6da,ProductionActor,None,Missing Quote (Evidence).
033b48cf-a7b0-496a-a135-78e00edd812e,c16315cd-954e-42c2-900b-7beb6b3ea821,SubAreaIdentifier,None,Missing Quote (Evidence).
033b48cf-a7b0-496a-a135-78e00edd812e,12270ef7-46a0-4b31-a318-ea54e9fc774f,Clay Fineness,None,Missing Quote (Evidence).
033b48cf-a7b0-496a-a135-78e00edd812e,d0940093-321d-47cf-a7ad-b3a2df981bba,Hardness,None,Missing Quote (Evidence).
033b48cf-a7b0-496a-a135-78e00edd812e,14324133-6a68-41a3-bd0e-21d27fc4786d,FiringTemperatureType,None,Missing Quote (Evidence).
033b48cf-a7b0-496a-a135-78e00edd812e,478c3c58-4191-4a56-9b51-8bd36fc4da88,Forming Technique,None,Missing Quote (Evidence).
033b48cf-a7b0-496a-a135-78e00edd812e,05918b64-7dc4-4415-8985-b25621df6a90,Finishing Technique,None,Missing Quote (Evidence).
033b48cf-a7b0-496a-a135-78e00edd812e,0fa5b3cc-12fd-4f6e-ba67-8f1a9c72d68d,ProductionActor,None,Missing Quote (Evidence).
a9d6f180-ec24-4bc1-b76f-cc5b73f7761f,095ac1f2-8fd9-454e-916f-78d9b4e1a7fe,SubAreaIdentifier,None,Missing Quote (Evidence).
a9d6f180-ec24-4bc1-b76f-cc5b73f7761f,72538cad-52fe-4079-bdbe-5cb9be95fbf6,Clay Fineness,None,Missing Quote (Evidence).
a9d6f180-ec24-4bc1-b76f-cc5b73f7761f,079d3443-cba6-489c-a691-1b99266875a7,Hardness,None,Missing Quote (Evidence).
a9d6f180-ec24-4bc1-b76f-cc5b73f7761f,71ce83f7-6d60-4a2a-8455-5f47d5eeac0a,FiringTemperatureType,None,Missing Quote (Evidence).
a9d6f180-ec24-4bc1-b76f-cc5b73f7761f,636a2661-3b79-454c-a6dd-29f0741555b6,Forming Technique,None,Missing Quote (Evidence).
a9d6f180-ec24-4bc1-b76f-cc5b73f7761f,ca6a2ca3-75b4-4d84-91a3-a6bb7c4c8b21,Finishing Technique,None,Missing Quote (Evidence).
a9d6f180-ec24-4bc1-b76f-cc5b73f7761f,b53a92f7-345f-4795-9f96-431ae488497d,ProductionActor,None,Missing Quote (Evidence).
1e7cb50e-835e-45e9-935b-e9b2822eb1f4,1bfcc550-2740-42bc-9bb1-c7e1eba9d292,Hardness,None,Missing Quote (Evidence).
1e7cb50e-835e-45e9-935b-e9b2822eb1f4,eeeef44d-358c-4cb5-8cc0-b031233d2828,FiringTemperatureType,None,Missing Quote (Evidence).
1e7cb50e-835e-45e9-935b-e9b2822eb1f4,ac178570-17d3-41fa-8f06-49050259c0dd,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '22.2', 'unit': 'cm', 'quote': '口径22.2'}, {'type': 'MT1', 'label': '高度类', 'value': '8', 'unit': 'cm', 'quote': '残高8厘米'}",Missing Quote (Evidence).
1e7cb50e-835e-45e9-935b-e9b2822eb1f4,b220223b-cad5-4d4f-8fbe-15a47d4bfcfb,DecorativeMotifType,None,Missing Quote (Evidence).
8cb98906-ac5a-4624-babd-728e18ee6f49,e4663fb8-e46f-499b-87eb-4ada15b5f3dc,Hardness,None,Missing Quote (Evidence).
8cb98906-ac5a-4624-babd-728e18ee6f49,2f540453-327a-4604-bcd2-194eec472992,FiringTemperatureType,None,Missing Quote (Evidence).
8cb98906-ac5a-4624-babd-728e18ee6f49,07d35f37-b257-4e44-8e54-8f85aed46835,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '27.6', 'unit': 'cm', 'quote': '口径27.6'}, {'type': 'MT1', 'label': '高度类', 'value': '6', 'unit': 'cm', 'quote': '残高6厘米'}",Missing Quote (Evidence).
c2220b74-e0b6-4d25-b68b-4261ecccfe1a,836276e3-7e2d-45a4-af9f-f71cbb57a019,Hardness,None,Missing Quote (Evidence).
c2220b74-e0b6-4d25-b68b-4261ecccfe1a,f070a942-f731-4b13-9325-48ee555b5db9,FiringTemperatureType,None,Missing Quote (Evidence).
c2220b74-e0b6-4d25-b68b-4261ecccfe1a,9c5ca1d1-3d1d-40f3-9ba9-e1c9577a641a,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '26', 'unit': 'cm', 'quote': '口径26'}, {'type': 'MT1', 'label': '高度类', 'value': '7.6', 'unit': 'cm', 'quote': '残高7.6厘米'}",Missing Quote (Evidence).
c2220b74-e0b6-4d25-b68b-4261ecccfe1a,32c0cbe8-dacd-41b7-b162-fe1403100191,ProductionActor,None,Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,166721d0-4336-4b52-8b0e-8b1f550fe83b,Hardness,None,Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,34751a49-5f4e-4a1d-864e-91d3351f9399,FiringTemperatureType,None,Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,c0a1ba8d-c1f6-4a5a-8c54-cc5472dfe0fb,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '18.4', 'unit': 'cm', 'quote': '口径18.4'}, {'type': 'MT1', 'label': '高度类', 'value': '5', 'unit': 'cm', 'quote': '残高5厘米'}",Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,c408a65c-edb5-434c-95af-24c92f3bc059,Forming Technique,None,Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,3b4b5f4a-364f-4d88-9a1e-5112eab0746c,Finishing Technique,None,Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,f6e653e3-8270-4de5-8390-1ec4779ee404,Decoration Technique,None,Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,5fd7ba4d-57c8-4710-ac2f-aa038c3fcb0f,DecorativeMotifType,None,Missing Quote (Evidence).
32038292-532f-49fa-a5d4-a32c8fd061b4,22149809-fef9-453a-8606-e64d67f87957,ProductionActor,None,Missing Quote (Evidence).
539e1291-498f-4d26-9d7d-983c9f940d07,345b2c0d-4064-413a-be78-bfe54fea08db,Hardness,None,Missing Quote (Evidence).
539e1291-498f-4d26-9d7d-983c9f940d07,95a0fe45-aa74-4a77-b27c-70c43c15e9bb,FiringTemperatureType,None,Missing Quote (Evidence).
539e1291-498f-4d26-9d7d-983c9f940d07,f1e579e8-eeb2-43d1-b480-35d005a16d65,Forming Technique,None,Missing Quote (Evidence).
539e1291-498f-4d26-9d7d-983c9f940d07,3e854e1e-a42f-4f30-8369-664e654b3e32,Finishing Technique,None,Missing Quote (Evidence).
539e1291-498f-4d26-9d7d-983c9f940d07,546f40fc-40cc-4131-a5d3-227a32fee2b1,Decoration Technique,None,Missing Quote (Evidence).
539e1291-498f-4d26-9d7d-983c9f940d07,4c70f317-c428-4934-90dd-0fcf63cba932,DecorativeMotifType,None,Missing Quote (Evidence).
539e1291-498f-4d26-9d7d-983c9f940d07,f30b5e9d-999e-4842-b71c-b38468178973,ProductionActor,None,Missing Quote (Evidence).
0f83f916-6414-43be-bc3a-b8d125a98dca,5af88847-490b-48de-8507-8385399c4978,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '16.6', 'unit': 'cm', 'quote': '口径16.6'}, {'type': 'MT1', 'label': '高度类', 'value': '3.6', 'unit': 'cm', 'quote': '残高3.6厘米'}",Missing Quote (Evidence).
0be6c6a7-bd3f-4bd5-86f8-167b1be39b2a,dd7eb416-9a74-4abb-9223-2173cb74e7f8,Hardness,None,Missing Quote (Evidence).
0be6c6a7-bd3f-4bd5-86f8-167b1be39b2a,0aa43318-8a2e-4d56-ab9c-ab2f27e873b7,FiringTemperatureType,None,Missing Quote (Evidence).
9d577d1a-2661-420b-9564-3b2abc2380c4,67c62988-d98a-465e-a483-6974ec3df269,SiteSpatialData,None,Missing Quote (Evidence).
53e386c6-41e3-43e1-8435-17ac0727258b,6b42cf2c-53e5-47a6-8959-d0f4786914bb,HumanMadeFeature,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,134bac91-849f-4afe-8f90-efded55fbe0d,SubAreaIdentifier,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,5ec45c35-5680-43a0-b12b-2029390e0639,Clay Fineness,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,d8b936b7-fc33-49fb-8f7c-507bfa175a05,CompletenessDegree,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,73ab635c-5896-4418-84d3-378ffe132a31,Hardness,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,7f0bdcb7-7ef2-4011-a6c6-09c700a79a7d,FiringTemperatureType,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,a79cb01b-edc3-4ffd-b198-6b21b89b632f,MetricInformation,"{'code': 'MT2', 'label': '直径类', 'value': '25.6', 'unit': 'cm', 'quote': '口径25.6'}, {'code': 'MT1', 'label': '高度类', 'value': '30.4', 'unit': 'cm', 'quote': '通高30.4厘米'}",Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,4f002224-438f-4c88-ae81-56a8e1263f2d,Forming Technique,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,8e6c02c7-4938-4e67-9987-ac86d18fa635,Finishing Technique,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,b20f201d-ea0e-4136-8c62-0dde852edd20,Decoration Technique,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,a0bcfc95-55bf-48cb-bfe8-cf92230a1acc,DecorativeMotifType,None,Missing Quote (Evidence).
5efe58ec-3a25-454c-9ea2-55d3cf91bf55,26159ef6-9629-414f-b135-3dd16470e685,ProductionActor,None,Missing Quote (Evidence).
90cffae1-f7ae-4ff9-9856-6b6b8cf65e7b,a932efd2-d952-45c2-bc5d-fc65ec981ece,SiteSubAreaAttribution,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,d3db5b4d-6821-4b60-ab4f-9f7a51e95dd5,SubAreaIdentifier,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,ac5bad8c-ed97-4176-a79e-deb21c35f435,ClayFabricType,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,4f6a6fb5-f993-4808-b631-4531c2be7fd4,Clay Fineness,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,bbf367df-f858-4c7a-884a-9ed5b46798ff,TemperType,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,ae6a9f82-4aa4-458b-92c9-4377eb25ffbc,Hardness,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,60118c5e-e65c-405c-8599-6a6f1880282d,FiringTemperatureType,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,8736716b-945a-4738-8862-459d700d25c1,Forming Technique,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,1e6f706c-9cde-4b95-bd13-8c9dfb3cbc8d,Finishing Technique,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,076e2f6e-03b6-4105-a3a2-8f2534e1f002,Decoration Technique,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,298ae20c-5f52-4954-be89-457a62358ae8,DecorativeMotifType,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,86c35790-f526-4dd5-a595-f3e71a0cb1ac,ProductionActor,None,Missing Quote (Evidence).
5e99801f-55b4-4db0-9470-48d1cc268841,b0e46716-9c72-4f99-961d-5a7afce24883,ProductionPlace,L7,Missing Quote (Evidence).
580fac64-033c-4f5d-8cd8-7bab0a94e252,357ce510-a6dd-406c-bfe6-0d06c44af572,SiteSubAreaAttribution,None,Missing Quote (Evidence).
0fca61f1-eed4-44a8-a287-6028196aa5d7,ea761180-cc2c-4aa1-b382-c743ebf968f1,HumanMadeFeature,None,Missing Quote (Evidence).
ede9a1f2-b99d-464f-a518-6e17dea25606,b170df1b-bfef-41ed-bc6d-cf2fdaba1d21,ProductionDate,None,Missing Quote (Evidence).
785edef6-f1c4-4d13-8647-3f28eaec255c,2267a262-bf2b-40f6-830a-e32fc765c005,SiteSubAreaAttribution,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,20aa0251-869c-4afc-9d95-20ffe772fc9c,ClayFabricType,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,8ff4e3be-2439-4e5f-bbf1-7970ce6d7236,Clay Fineness,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,1d5738c3-4f53-409b-9412-efb301fcf953,TemperType,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,c25cb0ce-a5ef-4795-8c34-58698a07930b,Hardness,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,9fc8c336-b9bd-40ef-9b22-7ca1e1917e9c,FiringTemperatureType,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,4a439356-80e3-4225-8583-629cb807e43b,VesselAssemblageType,CD8,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,c1394186-38ba-481c-badf-23b423f4cacf,FunctionalType,FT8,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,94bc989a-2b72-41a5-8d21-62043bad027d,Forming Technique,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,29a2c219-17c0-4835-ab81-a2095e470b7d,Finishing Technique,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,7eddb90c-ea3e-40a6-9ca3-82bbabd6045b,Decoration Technique,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,e4097ab8-cd2d-40ac-b36d-660b33f285aa,DecorativeMotifType,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,afd34690-ff92-471c-9d14-3d99473d5a01,ProductionActor,None,Missing Quote (Evidence).
03f5e218-c7f6-4ca7-bc32-7044ae0d12b3,9ed53b87-733c-44ee-8576-0b637a476177,ProductionPlace,L7,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,1c4051f9-0f7a-439c-82fc-d6b4e9ec93e8,ClayFabricType,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,af0ff323-fccc-4b09-a8d3-e7ec1ec11b07,Clay Fineness,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,cded5738-666e-4432-9895-262f0eeca812,TemperType,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,e28db76c-5a04-49df-af84-b4485219fd49,Hardness,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,9272f1c1-4feb-4735-a58a-83bbfab62d96,FiringTemperatureType,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,825f88cc-67c8-448c-9e81-c61c168b5ee7,MetricInformation,"{'code': 'MT2', 'label': '直径类', 'value': '28', 'unit': 'cm', 'quote': '口径28'}, {'code': 'MT1', 'label': '高度类', 'value': '32', 'unit': 'cm', 'quote': '高32厘米'}",Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,1f994042-b4bf-4622-803c-c7c184da4991,Forming Technique,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,5044c56e-7561-4dd0-99f0-72293a20d138,Finishing Technique,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,39bf14ea-58f3-449a-ac93-ff9d29f8127a,Decoration Technique,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,eb4e0741-8a19-4687-88cf-4c83867a1fa3,DecorativeMotifType,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,e54f4b98-dc2a-4bc9-8152-5483ccbe58ef,ProductionActor,None,Missing Quote (Evidence).
d7b9a890-2439-42d1-b446-be1b7eecaf91,e3fd5c99-03cb-45e2-9823-5182a77db606,ProductionPlace,L7,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,2350b0ba-4afb-4360-a64c-456363ee37f4,ClayFabricType,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,74f9b89a-f76e-4e2c-a241-e8265c9333fb,Clay Fineness,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,7de20c62-c582-4430-8ece-76aa239ff63e,TemperType,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,63283950-15c7-40d7-8a39-ca03384439e6,Hardness,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,8eff3900-3bf5-43a4-b11b-b6cfa22a624d,FiringTemperatureType,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,246af41a-64e0-4249-8dce-a5426529ba2e,Forming Technique,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,9add5702-9381-4627-adec-3b2ac1b50935,Finishing Technique,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,521e3c82-42ec-449d-97de-2feb9568a6cd,Decoration Technique,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,c0863db9-9825-4828-8d3b-b30f502586ac,DecorativeMotifType,None,Missing Quote (Evidence).
0c95d18c-bd00-4651-98e3-40e24765f503,4460ffb0-8095-4e07-9598-d38a4caf97cc,ProductionActor,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,3e805f0f-b60d-44b6-8430-e0eb36db01d9,ClayFabricType,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,87fc7ff2-583a-478c-a56c-ab1397f4d0a0,Clay Fineness,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,a6e39eed-d5c1-4d0f-8a22-a3d0b810bb8a,TemperType,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,b212da48-d09e-4bbe-9994-e42315444bcb,Hardness,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,ecea70a4-a51c-4d71-aaff-10e7385ad9a5,FiringTemperatureType,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,1d7042c1-0dff-4f39-8579-60e1157db1fe,VesselAssemblageType,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,79c15c5e-94ce-4765-a8ad-9bc91321aec1,MetricInformation,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,713ac8d3-c710-4d70-935c-4e99ae82f4bb,FunctionalType,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,c2cf69df-730c-4168-88f5-38a70a79156e,Forming Technique,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,0d3228f7-762d-43fb-b3a0-6ea4cb86ea8c,Finishing Technique,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,eb6d8c23-9e8b-4f33-aad5-497f58f6d5dc,Decoration Technique,None,Missing Quote (Evidence).
1548396c-6667-47ec-9b4c-1653afb7d28e,3d03a898-3e17-4a92-bc50-d85f7e79d2a8,ProductionActor,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,56ca8007-0bce-4dbb-bd19-fa07d1c6245b,ClayFabricType,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,9eb1e701-4516-46d4-b11e-a07b4ad807a4,Clay Fineness,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,f519142b-c9ae-41ae-bc10-c24e22524a44,CompletenessDegree,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,c67bf616-61a9-4eb3-bdae-46e1c6c3d864,TemperType,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,10bb737e-ab30-4316-adf6-bcf7377f16ac,Hardness,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,1236c568-fc26-48ff-9d22-e7a3962e59d3,FiringTemperatureType,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,9cffd2a2-0f93-4680-b975-6f2cc50a9e00,MetricInformation,"{'type': 'MT1', 'label': '高度类', 'value': '16', 'unit': 'cm', 'quote': '长16厘米'}",Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,8d183a5d-b962-4e03-ba5d-a686594e9621,Forming Technique,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,eebe08e6-e29b-48ba-a4ee-00fdc4cf7c8e,Finishing Technique,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,7ea30c99-a2dd-4db9-88e4-a893e46052c7,Decoration Technique,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,29c1b6d3-26dd-410d-bc07-3da42582758f,DecorativeMotifType,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,435a0b59-d2d8-4a57-afc5-32da1b616fb6,ProductionActor,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,6ee8bc63-cc8d-466f-a527-619c1b8d98e1,ProductionDate,None,Missing Quote (Evidence).
f63f6e4e-1fa9-4228-894a-c8a33742759d,8a34b8fd-c4f4-4648-b2bb-efe5a7d1a415,ProductionPlace,None,Missing Quote (Evidence).
e3df56e2-35f9-4eff-9d52-46e12cda8dd8,665369c4-a644-4047-bc4f-f79d1205d40b,Hardness,None,Missing Quote (Evidence).
e3df56e2-35f9-4eff-9d52-46e12cda8dd8,b41e29fc-968b-455a-846d-6eb815fef99e,FiringTemperatureType,None,Missing Quote (Evidence).
e3df56e2-35f9-4eff-9d52-46e12cda8dd8,d0cb3da5-54c9-4c8f-bd77-3b4736a287fa,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '18.4', 'unit': 'cm', 'quote': '口径18.4'}, {'type': 'MT2', 'label': '直径类', 'value': '22', 'unit': 'cm', 'quote': '腹径22'}, {'type': 'MT1', 'label': '高度类', 'value': '14.8', 'unit': 'cm', 'quote': '高14.8厘米'}",Missing Quote (Evidence).
e3df56e2-35f9-4eff-9d52-46e12cda8dd8,35fdcecc-b271-4b62-9537-d4b472b6db4e,Forming Technique,None,Missing Quote (Evidence).
e3df56e2-35f9-4eff-9d52-46e12cda8dd8,abb168ce-47e7-49a9-888a-d6ad97abbf7f,ProductionActor,None,Missing Quote (Evidence).
bb24db36-0fd6-486c-951e-e0a093ed573e,2f3e1f49-a08d-4613-a7d5-940df8089eeb,Hardness,None,Missing Quote (Evidence).
bb24db36-0fd6-486c-951e-e0a093ed573e,0c7afaec-a79f-41e6-b3d0-5d469baf6182,FiringTemperatureType,None,Missing Quote (Evidence).
bb24db36-0fd6-486c-951e-e0a093ed573e,a3464c20-a3e1-44a6-af4e-f8164a490e04,Forming Technique,None,Missing Quote (Evidence).
bb24db36-0fd6-486c-951e-e0a093ed573e,3e455e7f-27aa-40bb-be56-7cf8c0b11cd8,Finishing Technique,None,Missing Quote (Evidence).
bb24db36-0fd6-486c-951e-e0a093ed573e,1a21e0fb-41ec-418c-8576-076d72ce6086,Decoration Technique,None,Missing Quote (Evidence).
bb24db36-0fd6-486c-951e-e0a093ed573e,a533f394-f10a-4219-ae69-0c47589bda8f,DecorativeMotifType,None,Missing Quote (Evidence).
bb24db36-0fd6-486c-951e-e0a093ed573e,2973b4ed-3864-4ba9-b988-9e300a1dcb30,ProductionActor,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,3e21fb29-292e-4b40-8bc5-604d70aa5081,ClayFabricType,None,Missing Quote (Evidence).
