ID,task_id,site_id,period_id,structure_id,文物编号,器型,subtype_level1,subtype_level2,subtype_level3,basic_shape,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,陶土类型,纯洁度,细腻度,掺杂物,颜色,硬度,烧成温度,器型特征,器物组合,尺寸描述,量度信息,高度(cm),口径(cm),厚度(cm),功能,成型工艺,修整技术,surface_treatment,装饰手法,纹饰类型,制作活动,制作者,制作年代,制作地点,excavation_activity,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
1355,task_20251202_051442_3436,2,,,M5：1,鼎,,,,,位于T0302西南部，开口于②层下，打破③层。长方形竖穴土坑，方向  $16^{\circ}$  。墓坑长280、宽110、残深5厘米。坑内填褐斑灰土，较结实。有葬具痕迹，范围长225、宽80、深5厘米。北部有人牙齿残骸。随葬品共计12件，陶器在南部脚端，分别为鼎、豆、盆各1件；玉器置于北部，分别为玉锥形饰1件、玉管6枚（其中7~11号玉管可能为一组）、隧孔珠2颗。东部填土中出土两片黑石英，有加工痕迹，可能为玉器雕刻工具。,文家山,M5,②层,M3,夹砂红陶,,,,,,,盆形器身，敞口，卷沿，尖圆唇，微鼓腹，浅圜底，T形足,,口径16.4、高12厘米,,12.0,16.4,,,,,,,,,,,,,,,0,,[1],"{""artifact_code"": ""M5：1"", ""subtype"": ""鼎"", ""clay_type"": ""夹砂红陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""盆形器身，敞口，卷沿，尖圆唇，微鼓腹，浅圜底，T形足"", ""vessel_combination"": null, ""dimensions"": ""口径16.4、高12厘米"", ""height"": 12, ""diameter"": 16.4, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""位于T0302西南部，开口于②层下，打破③层。长方形竖穴土坑，方向  $16^{\\circ}$  。墓坑长280、宽110、残深5厘米。坑内填褐斑灰土，较结实。有葬具痕迹，范围长225、宽80、深5厘米。北部有人牙齿残骸。随葬品共计12件，陶器在南部脚端，分别为鼎、豆、盆各1件；玉器置于北部，分别为玉锥形饰1件、玉管6枚（其中7~11号玉管可能为一组）、隧孔珠2颗。东部填土中出土两片黑石英，有加工痕迹，可能为玉器雕刻工具。"", ""ex_region"": ""文家山"", ""ex_unit"": ""M5"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图3-6B"", ""彩版三三，1""]}",{},0.8,2025-12-01 22:12:28,2025-12-01 22:12:28
1356,task_20251202_051442_3436,2,,,M5：2,盆,,,,,位于T0302西南部，开口于②层下，打破③层。长方形竖穴土坑，方向  $16^{\circ}$  。墓坑长280、宽110、残深5厘米。坑内填褐斑灰土，较结实。有葬具痕迹，范围长225、宽80、深5厘米。北部有人牙齿残骸。随葬品共计12件，陶器在南部脚端，分别为鼎、豆、盆各1件；玉器置于北部，分别为玉锥形饰1件、玉管6枚（其中7~11号玉管可能为一组）、隧孔珠2颗。东部填土中出土两片黑石英，有加工痕迹，可能为玉器雕刻工具。,文家山,M5,②层,M3,泥质红陶,,,,,,,侈口，圆唇，弧腹，口大底小，底近平，圈足残缺,,口径12、残高6厘米,,6.0,12.0,,,,,,,,,,,,,,,0,,[1],"{""artifact_code"": ""M5：2"", ""subtype"": ""盆"", ""clay_type"": ""泥质红陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""侈口，圆唇，弧腹，口大底小，底近平，圈足残缺"", ""vessel_combination"": null, ""dimensions"": ""口径12、残高6厘米"", ""height"": 6, ""diameter"": 12, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""位于T0302西南部，开口于②层下，打破③层。长方形竖穴土坑，方向  $16^{\\circ}$  。墓坑长280、宽110、残深5厘米。坑内填褐斑灰土，较结实。有葬具痕迹，范围长225、宽80、深5厘米。北部有人牙齿残骸。随葬品共计12件，陶器在南部脚端，分别为鼎、豆、盆各1件；玉器置于北部，分别为玉锥形饰1件、玉管6枚（其中7~11号玉管可能为一组）、隧孔珠2颗。东部填土中出土两片黑石英，有加工痕迹，可能为玉器雕刻工具。"", ""ex_region"": ""文家山"", ""ex_unit"": ""M5"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图3-6B"", ""彩版三三，2""]}",{},0.8,2025-12-01 22:12:28,2025-12-01 22:12:28
1357,task_20251202_051442_3436,2,,,M5：3,豆,,,,,位于T0302西南部，开口于②层下，打破③层。长方形竖穴土坑，方向  $16^{\circ}$  。墓坑长280、宽110、残深5厘米。坑内填褐斑灰土，较结实。有葬具痕迹，范围长225、宽80、深5厘米。北部有人牙齿残骸。随葬品共计12件，陶器在南部脚端，分别为鼎、豆、盆各1件；玉器置于北部，分别为玉锥形饰1件、玉管6枚（其中7~11号玉管可能为一组）、隧孔珠2颗。东部填土中出土两片黑石英，有加工痕迹，可能为玉器雕刻工具。,文家山,M5,②层,M3,泥质黑皮陶,,,,,,,弧折沿，尖唇，斜弧腹，浅圜底，喇叭形豆把饰四道凹弦纹，凹弦纹内外都截有扁圆孔,,口径18.8、高11厘米,,11.0,18.8,,,,,,,凹弦纹,,,,,,,,0,,[1],"{""artifact_code"": ""M5：3"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""弧折沿，尖唇，斜弧腹，浅圜底，喇叭形豆把饰四道凹弦纹，凹弦纹内外都截有扁圆孔"", ""vessel_combination"": null, ""dimensions"": ""口径18.8、高11厘米"", ""height"": 11, ""diameter"": 18.8, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""凹弦纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""位于T0302西南部，开口于②层下，打破③层。长方形竖穴土坑，方向  $16^{\\circ}$  。墓坑长280、宽110、残深5厘米。坑内填褐斑灰土，较结实。有葬具痕迹，范围长225、宽80、深5厘米。北部有人牙齿残骸。随葬品共计12件，陶器在南部脚端，分别为鼎、豆、盆各1件；玉器置于北部，分别为玉锥形饰1件、玉管6枚（其中7~11号玉管可能为一组）、隧孔珠2颗。东部填土中出土两片黑石英，有加工痕迹，可能为玉器雕刻工具。"", ""ex_region"": ""文家山"", ""ex_unit"": ""M5"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图3-6B"", ""彩版三三，3""]}",{},0.8,2025-12-01 22:12:28,2025-12-01 22:12:28
1358,task_20251202_051442_3436,2,,,M1：106,,,,,,,文家山,M1,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M1：106"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M1"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""2cc4364eedf77a52fefb6ca6767ade373601e70ec046fc2127e55bb3fc4738ce.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1359,task_20251202_051442_3436,2,,,M3：10,,,,,,,文家山,M3,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M3：10"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M3"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""57c915a8323d9e457cab45f34667c928668b393022b1d984ff151c6dbf0cdd1f.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1360,task_20251202_051442_3436,2,,,M12：2,,,,,,,文家山,M12,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M12：2"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M12"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""28aea00cff9d64c94fe46a17d07df915941e4d9bc3b3876a2014a81ba92008d1.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1361,task_20251202_051442_3436,2,,,M13：2,,,,,,,文家山,M13,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M13：2"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M13"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""1548f477390e599f2482b66d0c8267a850e9c1779f84295ad491e05a1971fa10.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1362,task_20251202_051442_3436,2,,,M13：4,,,,,,,文家山,M13,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M13：4"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M13"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""2d2597d4de9256f50e0d8440c9ef54f77109bb6ce4e21a01522922caf9ddc6a7.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1363,task_20251202_051442_3436,2,,,M13-10,,,,,,,文家山,M13,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M13-10"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M13"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""46295ffb250b246a0fcb082d5b2af59997241ffec550540f0acb6faa8176a86d.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1364,task_20251202_051442_3436,2,,,M14：4,,,,,,,文家山,M14,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M14：4"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M14"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""09274e99e2b500008cf6a991855cad573f793808fece94ed77a881999389923d.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1365,task_20251202_051442_3436,2,,,M14：5,,,,,,,文家山,M14,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M14：5"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M14"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""338fd59ffdd7a663e3085524a17dc3a342277e35afc1f1b1bfb172a555adc0d2.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1366,task_20251202_051442_3436,2,,,M14：6,,,,,,,文家山,M14,,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M14：6"", ""subtype"": null, ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": null, ""ex_region"": ""文家山"", ""ex_unit"": ""M14"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""bdcac01c6799f65478491a215860c057a6780f865c30ded4dad77e3543f27c2e.jpg""]}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1367,task_20251202_051442_3436,2,,,M12:6,B型镀,,,,,文家山M12,文家山墓地,M12,,M12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M12:6"", ""subtype"": ""B型镀"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M12"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M12"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1368,task_20251202_051442_3436,2,,,M7:3I,隧孔珠,,,,,文家山M7,文家山墓地,M7,,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M7:3I"", ""subtype"": ""隧孔珠"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M7"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M7"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1369,task_20251202_051442_3436,2,,,M16:7,B型镀,,,,,文家山M16,文家山墓地,M16,,M16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M16:7"", ""subtype"": ""B型镀"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M16"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M16"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1370,task_20251202_051442_3436,2,,,M17:6,C型镀,,,,,文家山M17,文家山墓地,M17,,M17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M17:6"", ""subtype"": ""C型镀"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M17"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M17"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1371,task_20251202_051442_3436,2,,,M8:4,G型镀,,,,,文家山M8,文家山墓地,M8,,M8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M8:4"", ""subtype"": ""G型镀"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M8"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M8"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1372,task_20251202_051442_3436,2,,,M16:8,缓\壁,,,,,文家山M16,文家山墓地,M16,,M16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M16:8"", ""subtype"": ""缓\\壁"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M16"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M16"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1373,task_20251202_051442_3436,2,,,M16:15,梳背,,,,,文家山M16,文家山墓地,M16,,M16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M16:15"", ""subtype"": ""梳背"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M16"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M16"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1374,task_20251202_051442_3436,2,,,M16:11,A型锥形饰,,,,,文家山M16,文家山墓地,M16,,M16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M16:11"", ""subtype"": ""A型锥形饰"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M16"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M16"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1375,task_20251202_051442_3436,2,,,M16:9II,A型锥形饰,,,,,文家山M16,文家山墓地,M16,,M16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M16:9II"", ""subtype"": ""A型锥形饰"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M16"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M16"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1376,task_20251202_051442_3436,2,,,M2:1I,B型锥形饰,,,,,文家山M2,文家山墓地,M2,,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M2:1I"", ""subtype"": ""B型锥形饰"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M2"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M2"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1377,task_20251202_051442_3436,2,,,M2:4I,隧孔珠,,,,,文家山M2,文家山墓地,M2,,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M2:4I"", ""subtype"": ""隧孔珠"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M2"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M2"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1378,task_20251202_051442_3436,2,,,M3:5,B型镀,,,,,文家山M3,文家山墓地,M3,,M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M3:5"", ""subtype"": ""B型镀"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M3"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M3"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
1379,task_20251202_051442_3436,2,,,M9:8,C型镀,,,,,文家山M9,文家山墓地,M9,,M9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[8],"{""artifact_code"": ""M9:8"", ""subtype"": ""C型镀"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""文家山M9"", ""ex_region"": ""文家山墓地"", ""ex_unit"": ""M9"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 22:12:29,2025-12-01 22:12:29
